id;type;full_date;year;month;title;fek;page;tomos;tomos_url
225;ΑΠΟΦΑΣ H ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/ΓΠ.οικ. 27014;27/27.4.2020;2020;4;Επιβολή του μέτρου της προσωρινής απαγόρευσης λειτουργίας επιμέρους λαϊκών αγορών της περ. 9 του άρθρου 2 του ν. 4497/2017 (Α΄ 171), για το χρονικό διάστημα από 27.4.2020 έως και 6.5.2020, για προληπτικού ς λόγους δημόσιας υγείας προς περιορισμό της διασποράς του κορωνοϊού COVID -19;(Β΄ 1614);143;III;https://tinyurl.com/pandektis03
226;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΟΙΚΟΝΟΜΙΚΩΝ - ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ Αριθμ. Οικ.16604/3224;27/29.4.2020;2020;4;Οικονομική Ενίσχυση - Αποζημίωση Ειδικού Σκοπού;(Β΄ 1629);145;III;https://tinyurl.com/pandektis03
227;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/ΓΠ.οικ. 27524;29/29.4.2020;2020;4;Επιβολή του μέτρου της προσωρινής απαγόρευσης λειτουργίας λαϊκής αγοράς της περ. 9 του άρθρου 2 του ν. 4497/2017 (Α΄ 171), για το χρονικό διάστημα από 29.4.2020 έως και 8.5.2020, για προληπτικούς λόγου ς δημόσιας υγείας προς περιορισμό της διασποράς του κορωνοϊού COVID -19;(Β΄ 1631);162;III;https://tinyurl.com/pandektis03
228;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/Γ.Π.οικ. 27805;30/30.4.2020;2020;4;Προσωρινή απαγόρευση λειτουργίας και κανόνες λειτουργίας κλάδων λαϊκών αγορών της περ. 9 του άρθρου 2 του ν. 4497/2017 (Α΄ 171), για χρονικό διάστημα από 30.4.2020 έως και 31.5.2020 ή 10.5.2020 κατά περίπτωση, για προληπτικούς λόγους δημόσιας υγείας προς περιορισμό της διασποράς του κορωνοϊού COVID -19;(Β΄ 1640);163;III;https://tinyurl.com/pandektis03
229;ΠΡΑΞΗ ΝΟΜΟΘΕΤΙΚΟΥ ΠΕΡΙΕΧΟΜΕΝΟΥ;1/1.5.2020;2020;5;Περαιτέρω μέτρα για την αντιμετώπιση των συνεχιζόμενων συνεπειών της πανδημίας του κορωνοϊού COVID -19 και την επάνοδο στην κοινωνική και οικονομική κανονικότητα;(Α΄ 90);165;III;https://tinyurl.com/pandektis03
230;ΑΠΟΦΑΣ H ΥΠΟΥΡΓΟ Y ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ Αριθμ. 2252.1.1/25613/2020;1/1.5.2020;2020;5;Συμβάσεις ανάθεσης δημόσιας υπηρεσίας του άρθρου εξηκοστού δευτέρου της από 30.3.2020 Πράξης Νομοθετικού Περιεχομένου (Α΄ 75) για τη διασφάλιση της ελάχιστης θαλάσσιας συγκοινωνιακής εξυπηρέτησης νησιωτικών περιοχών για την περίοδο 01.05.2020 – 31.05.2020;(Β΄ 1642);207;III;https://tinyurl.com/pandektis03
231;ΑΠΟΦΑΣ H ΥΠΟΥΡΓΩΝ ΠΑΙΔΕΙΑΣ ΚΑΙ ΘΡΗΣΚΕΥΜΑΤΩΝ - ΥΓΕΙΑΣ Αριθμ. Δ1α/ΓΠ.οικ. 27807;2/2.5.2020;2020;5;Επιβολή του μέτρου της προσωρινής απαγόρευσης της τέλεσης λειτουργιών και ιεροπραξιών στους θρησκευτικούς χώρους λατρείας και μέτρα προστασίας της δημόσιας υγείας έναντι του κορωνοϊού COVID -19 στους χώρους αυτούς για το χρονικό διάστημα από 4.5.2020 έως και 16.5.2020;(Β΄ 1643);214;III;https://tinyurl.com/pandektis03
232;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΠΟΛΙΤΙΣΜΟΥ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ - ΕΣΩΤΕΡΙΚΩΝ - ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ Αριθμ. Δ1α/ΓΠ.οικ.27813;3/3.5.2020;2020;5;Επιβολή του μέτρου της προσωρινής απαγόρευσης λειτουργίας επιμέρους ιδιωτικών επιχειρήσεων και άλλων χώρων συνάθροισης κοινού, στο σύνολο της Επικράτειας, για το χρονικό διάστημα από 4.5.2020 έως και 10.5.2020, προς περιορισμό της διασποράς του κορωνοϊού COVID -19;(Β΄ 1644);218;III;https://tinyurl.com/pandektis03
233;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΟΙΚΟΝΟΜΙΚΩΝ - ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ Αριθμ. ΓΔΟΥ 94;2/3.5.2020;2020;5;Διαδικασία και προϋποθέσεις χορήγησης ενίσχυσης με τη μορφή επιστρεπτέας προκαταβολής σε επιχειρήσεις που επλήγησαν οικονομικά λόγω της εμφάνισης και διάδοσης της νόσου του κορωνοϊού COVID -19;(Β΄ 1645);224;III;https://tinyurl.com/pandektis03
234;ΑΠΟΦΑΣΗ ΥΦΥΠΟΥΡΓΩΝ ΟΙΚΟΝΟΜΙΚΩΝ Αριθμ. Α. 1099;30.4/3.5.2020;2020;5;Καθορισμός των απαιτούμενων στοιχείων και δικαιολογητικών, του τρόπου διαβίβασης ή αποστολής τους στη Φορολογική Διοίκηση από τους φορολογούμ ενους ή τρίτους, των εξαιρούμενων ΚΑΔ και κάθε άλλης αναγκαίας λεπτομέρειας τεχνικού ή διαδικαστικού χαρακτήρα για την εφαρμογή της παρ. 2 του άρθρου δεύτερου της από 30.03.2020 Πράξης Νομοθετικού Περιεχομένου (Α΄ 75), με την οποία λαμβάνονται μέτρα αντιμετώπισης της πανδημίας του κορωνοϊού COVID -19;(Β΄ 1646);253;III;https://tinyurl.com/pandektis03
235;ΑΠΟΦΑΣ H ΥΠΟΥΡΓΩΝ ΟΙΚΟΝΟΜΙΚΩΝ - ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ -ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ Αριθμ. Δ1α/ΓΠ.οικ. 27815;3/3.5.2020;2020;5;Κανόνες κοινωνικής αποστασιοποίησης σε ιδιωτικές επιχειρήσεις, δημόσιες υπηρεσίες και άλλους χώρους συνάθροισης κοινού στο σύνολο της Επικράτειας, προς περιορισμό της διασποράς του κορωνοϊού COVID-19;(Β΄ 1647);259;III;https://tinyurl.com/pandektis03
236;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΥΓΕΙΑΣ – ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/ΓΠ.οικ. 27818;3/3.5.2020;2020;5;Επιβολή του μέτρου του εν μέρει προσωρινού περιορισμού της κυκλοφορίας των πολιτών στην Επικράτεια, πέραν των ορίων της οικείας Περιφέρειας ή Περιφερειακής Ενότητας, προς αντιμετώπιση του κινδύνου διασποράς του κορωνοϊού COVID -19, από τις 4.5.2020 και ώρα 06:00 έως τις 18.5.2020 και ώρα 06:00;(Β΄ 1648);273;III;https://tinyurl.com/pandektis03
237;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ - ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ - ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ Αριθμ. Δ1α/ΓΠ.οικ. 27820;3/3.5.2020;2020;5;Επιβολή του μέτρου του προσωρινού περιορισμού συνδέσεων με τα νησιά, προς περιορισμό της διασποράς του κορωνοϊού COVID -19, από τις 4.5.2020 και ώρα 06.00 έως και τις 18.5.2020 και ώρα 06.00;(Β΄ 1649);275;III;https://tinyurl.com/pandektis03
238;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ - ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ Αριθμ. Δ1α/ΓΠ.οικ. 27823;3/3.5.2020;2020;5;Επιβολή του μέτρου της απαγόρευσης του απόπλου και κατάπλου ιδιωτικών πλοίων αναψυχής και επαγγελματικών τουριστικών πλοίων στην ελληνική Επικράτεια, προς περιορισμό της διάδοσης του κορωνοϊού CΟVID -19, για το χρονικό διάστημα από 4.5.2020 και ώρα 06:00 έως και 18.5.2020 και ώρα 06:00;(Β΄ 1651);275;III;https://tinyurl.com/pandektis03
239;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ Αριθμ. οικ.14119/2020;24.4./4.5.2020;2020;5;Παράταση ισχύος των αδειών διαμονής και των δελτίων διαμονής και μόνιμης διαμονής, που εκδίδονται κατ΄ εφαρμογή του ν. 4251/2014 (Α΄ 80) κ αι του π.δ. 106/2007 (Α΄ 135), καθώς και των βεβαιώσεων κατάθεσης αίτησης των άρθρων 8 και 9 του ν. 4251/2014 και των ειδικών βεβαιώσεων νόμιμης διαμονής του άρθρου 25 του ν. 4251/2014;(Β΄ 1654);277;III;https://tinyurl.com/pandektis03
240;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΟΙΚΟΝΟΜΙΚΩΝ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΕΣΩΤΕΡΙΚΩΝ - ΕΠΙΚΡΑΤΕΙΑΣ Αριθμ. Δ13/οικ.16250/321;24.4/4.5.2020;2020;5;Τροποποίηση της Δ13/οικ./33475/1935/15 -6-2018 (ΦΕΚ Β΄/2281) κοινής υπουργικής απόφασης “Καθορισμός των όρων και των προϋποθέσεων εφαρμογής του προγράμματος Κοινωνικό Εισόδημα Αλληλεγγύης, όπως τροποποιήθηκε με την Δ13/ οικ./54653/2701/18 -10-2018 (Β΄/4837)” και την Δ13/ οικ.25150/557/3 -6-2019 (Β΄/2194) κοινή υπουργική απόφαση και ισχύει;(Β΄ 1655);279;III;https://tinyurl.com/pandektis03
241;ΑΠΟΦΑΣΗ ΔΗΜΑΡΧΟΥ ΜΕΤΑΜΟΡΦΩΣΗΣ ΑΤΤΙΚΗΣ Αριθμ. απόφ. 214;14.4/4.5.2020;2020;5;Καθιέρωση εξαιρέσεων από την πενθήμερη εργασία και καθιέρωση πρόσθετης υπερωριακής απασχόλησης για το προσωπικό του Δήμου Μεταμόρφωσης στο πλαίσιο λήψης μέτρων για την αντιμετώπιση της πανδημίας του κορωνοϊού COVID -19;(Β΄ 1666);282;III;https://tinyurl.com/pandektis03
242;ΑΠΟΦΑΣΗ ΔΗΜΑΡΧΟΥ ΠΕΛΛΑΣ Αριθμ. απόφ. 235/2020;9.4/4.5.2020;2020;5;Καθιέρωση εξαιρέσεων από την εφαρμογή πενθήμερης εργασίας για το προσωπικό που απασχολείται στο τμήμα Κοινωνικής Προστασίας της Διεύθυνσης Κοινωνικής Προστασίας, Παιδείας, Πολιτισμού, Αθλητισμού και N. Γενιάς;(Β΄ 1666);282;III;https://tinyurl.com/pandektis03
243;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ Αριθμ. 2252.1-19/24568/20;24.4/4.5.2020;2020;5;Χορήγηση προκαταβολής μισθωμάτων για τις συμβάσεις παροχής δημόσιας υπηρεσίας;(Β΄ 1690);283;III;https://tinyurl.com/pandektis03
244;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ Αριθμ. 17239/Δ1.5936;4/4.5.2020;2020;5;Τροποποίηση της αριθμ. 40331/Δ1.13521/ 13.9.2019 (Β΄ 3 520/19.9.2019) απόφασης του Υπουργού Εργασίας και Κοινωνικών Υποθέσεων “Επανακαθορισμός όρων ηλεκτρονικής υποβολής εντύπων αρμοδιότητας Σώματος Επιθεώρησης Εργασίας (ΣΕΠΕ) και Οργανισμού Απασχολήσεως Εργατικού Δυναμικού (ΟΑΕΔ)”, όπως τροποποιήθηκε και ισχύει;(Β΄ 1695);285;III;https://tinyurl.com/pandektis03
245;ΑΠΟΦΑΣ H ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/Γ.Π.οικ. 28051;4/4.5.2020;2020;5;Επιβολή του μέτρου της προσωρινής απαγόρευσης λειτουργίας λαϊκής αγοράς της περ. 9 του άρθρου 2 του ν. 4497/2017 (Α΄ 171), για το χρονικό διάστημα από 4.5.2020 έως και 13.5.2020, για προληπτικούς λόγους δημόσιας υγείας προς περιορισμό της διασποράς του κορωνοϊού COVID -19;(Β΄ 1696);292;III;https://tinyurl.com/pandektis03
246;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ ΠΑΙΔΕΙΑΣ ΚΑΙ ΘΡΗΣΚΕΥΜΑΤΩΝ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΠΟΛΙΤΙΣΜΟΥ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ - ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/ΓΠ.οικ. 28237;5/5.5.2020;2020;5;Παράταση ισχύος της υπ' αρ. Δ1α/ΓΠ.οικ.20021/ 21.3.2020 κοινής απόφασης των Υπουργών Ανάπτυξης και Επενδύσεων, Προστασίας του Πολίτη, Παιδείας και Θρησκευμάτων, Εργασίας και Κοινωνικών Υποθέσεων, Υγείας, Πολιτισμού και Αθλητισμού και Εσωτερικών, όπως έχει ήδη παραταθεί με την υπ' αρ. Δ1α/ΓΠ.οικ.24343/10.4.2020 (Β΄ 1293) όμοια απόφαση, έως και τις 31.5.2020 και επανέναρξη λειτουργίας συγκεκριμένων εκπαιδευτικών δομών;(Β΄ 1699);294;III;https://tinyurl.com/pandektis03
247;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΕΣΩΤΕΡΙΚΩΝ - ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ Αριθμ. 3161.22/24685/2020;27.4/6.5.2020;2020;5;Πρόσληψη έκτακτου ναυτικού προσωπικού για κάλυψη έκτακτων υπηρεσιακών αναγκών των Πλοηγικών Σταθμών;(Β΄ 1704);297;III;https://tinyurl.com/pandektis03
248;ΑΠΟΦΑΣΗ ΥΠΗΡΕΣΙΑΚΗΣ ΓΡΑΜΜΑΤΕΩΣ ΤΟΥ ΥΠΟΥΡΓΕΙΟΥ ΕΣΩΤΕΡΙΚΩΝ Αριθμ. ΔΙΔΚ/Φ.5/3/οικ. 9608;30.4/6.5.2020;2020;5;Καθιέρωση υπερωριακής απασχόλησης για το προσωπικό που υπηρετεί στο Υπουργείο Εσωτερικών για το Α΄ εξάμηνο του 2020;(Β΄ 1708);306;III;https://tinyurl.com/pandektis03
249;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΠΑΙΔΕΙΑΣ ΚΑΙ ΘΡΗΣΚΕΥΜΑΤΩΝ - ΥΓΕΙ ΑΣ - ΕΣΩΤΕΡΙΚΩΝ Αριθμ. 51888/ΓΔ4;6/6.5.2020;2020;5;Τρόπος επαναλειτουργίας σχολικών μονάδων μετά τη λήξη της προσωρινής απαγόρευσης λειτουργίας τους;(Β΄ 1739);309;III;https://tinyurl.com/pandektis03
250;ΑΠΟΦΑΣΗ ΥΦΥΠΟΥΡΓΟΥ ΟΙΚΟΝΟΜΙΚΩΝ Αριθμ. 2/18635/ΔΠΓΚ;5/6.5.2020;2020;5;Τροποποίηση της αριθ. 2/58493/ΔΠΓΚ/31.07.2018 απόφασης του Αναπληρωτή Υπουργού Οικονομικών «Οικονομική και Διοικητική Ταξινόμηση του Κρατικού Προϋπολογισμού;(Β΄ 1740);313;III;https://tinyurl.com/pandektis03
251;ΝΟΜΟΣ ΥΠ΄ ΑΡΙΘΜ. 4685;7/7.5.2020;2020;5;Εκσυγχρονισμός περιβαλλοντικής νομοθεσίας, ενσωμάτωση στην ελληνική νομοθεσία των Οδηγιών 2018/844 και 2019/692 του Ευρωπαϊκού Κοινοβουλίου και του Συμβουλίου και λοιπές διατάξεις;(Α΄ 92);314;III;https://tinyurl.com/pandektis03
252;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΚΑΙ ΥΦΥΠΟΥΡΓΟΥ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ Αριθμ. 1016/109/248- α΄;29.4/7.5.2020;2020;5;Παράταση ισχύος αδειών εργασίας τύπου Α΄ και Β΄ του προσωπικού ασφαλείας των Ι.Ε.Π.Υ.Α.;(Β΄ 1748);315;III;https://tinyurl.com/pandektis03
253;ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ ΤΗΣ ΑΝΕΞΑΡΤΗΤΗΣ ΑΡΧΗΣ ΔΗΜΟΣΙΩΝ ΕΣΟΔΩΝ Αριθμ. Α.1100;29.4/7.5.2020;2020;5;Τροποποίηση της απόφασης του Διοικητή της Α.Α.Δ.Ε. Α. 1011/16.1.2020(85Β') “Απόσυρση από τη χρήση μοντέλων Φορολογικών Ηλεκτρονικών Μηχανισμών (ΦΗΜ), που έλαβαν άδεια καταλληλότητας με βάση τις Α.Υ.Ο.Ο. ΠΟΛ. 1234/9.10.2002 (1362 Β΄) και ΠΟΛ1135/ 26 -10 -2005 (1592 Β΄), εκτός των Ε.Α.Φ.Δ.Σ.Σ. και των ΑΔΗΜΕ Ταξιμέτρων”;(Β΄ 1751);316;III;https://tinyurl.com/pandektis03
254;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΕΠΙΚΡΑΤΕΙΑΣ Αριθμ. οικ. 17535/Δ1.6002;6/7.5.2020;2020;5;Ηλεκτρονικές Συναλλαγές Ασφαλισμένων του Ηλεκτρονικού Εθνικού Φορέα Κοινωνικής Ασφάλισης e -Ε.Φ.Κ.Α;(Β΄ 1754);319;III;https://tinyurl.com/pandektis03
255;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/ΓΠ.οικ. 28902;7/7.5.2020;2020;5;Επιβολή του μέτρου της προσωρινής απαγόρευσης λειτουργίας επιμέρους λαϊκών αγορών της περ. 9 του άρθρου 2 του ν. 4497/2017 (Α΄ 1 71), για το χρονικό διάστημα από 7.5.2020 έως και 16.5.2020, για προληπ τικούς λόγους δημόσιας υγείας προς περιορισμό της διασποράς του κορωνοϊού COVID -19.;(Β΄ 1756);328;III;https://tinyurl.com/pandektis03
256;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΠΑΙΔΕΙΑΣ ΚΑΙ ΘΡΗΣΚΕΥΜΑΤΩΝ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ - ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ Αριθμ. 27731;6/7.5.2020;2020;5;Μέτρα τήρησης αποστάσεων κατά τις μετακινήσεις των μαθητών δημοσίων και ιδιωτικών σχολείων και τροποποίηση των μέτρων προστασίας σε επιβατηγά οχήματα δημόσιας και ιδιωτικής χρήσης;(Β΄ 1757);330;III;https://tinyurl.com/pandektis03
